host_is_superhost,host_identity_verified,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,price
1,0,House,Entire home/apt,5,1,3,3,Real Bed,43,95,10,10,10,9,9,strict,135
0,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,28,96,10,10,10,10,9,moderate,120
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,89,98,10,10,10,10,9,strict,95
1,0,Apartment,Private room,1,1,1,1,Real Bed,144,94,9,10,10,10,10,strict,45
1,0,Apartment,Private room,1,1,1,1,Real Bed,326,93,9,10,10,10,10,strict,56
1,1,Apartment,Entire home/apt,4,2,2,2,Real Bed,19,81,8,9,9,10,8,moderate,130
0,1,Apartment,Entire home/apt,5,1,2,3,Real Bed,11,98,10,10,10,9,10,strict,95
0,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,63,92,9,10,10,9,9,strict,80
0,1,Apartment,Entire home/apt,3,1,1,1,Real Bed,41,94,9,10,10,10,9,strict,160
0,1,Apartment,Entire home/apt,3,1,1,2,Real Bed,12,100,10,10,10,10,10,strict,187
1,0,Apartment,Private room,2,1,1,1,Real Bed,94,89,9,10,9,9,9,flexible,40
1,1,House,Entire home/apt,3,1,0,1,Real Bed,83,97,10,10,10,10,9,strict,110
1,1,Apartment,Entire home/apt,9,2,3,5,Real Bed,132,95,10,10,10,10,9,strict,220
0,1,House,Entire home/apt,6,1,3,3,Real Bed,35,95,9,9,10,9,9,strict,250
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,23,96,9,10,10,9,9,moderate,150
1,0,Apartment,Private room,2,1,1,1,Real Bed,108,96,10,10,10,10,9,flexible,70
0,1,Apartment,Private room,2,1,1,1,Real Bed,83,94,8,10,10,10,9,strict,45
0,1,Apartment,Entire home/apt,3,1,1,1,Real Bed,10,86,8,9,10,9,8,flexible,85
0,0,House,Entire home/apt,6,1,3,3,Real Bed,97,89,8,10,10,9,9,strict,199
1,1,Apartment,Private room,2,1,1,1,Real Bed,182,97,10,10,10,10,10,flexible,47
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,79,86,8,9,9,9,8,strict,99
0,0,House,Private room,1,1,1,1,Real Bed,18,95,10,10,10,9,9,moderate,25
0,1,Apartment,Entire home/apt,6,2,3,3,Real Bed,45,93,10,10,9,9,9,moderate,150
0,1,Apartment,Entire home/apt,4,1,1,1,Real Bed,114,90,9,10,10,10,9,strict,120
0,1,Apartment,Private room,2,1,1,0,Real Bed,47,92,9,10,10,10,10,strict,44
1,0,Apartment,Private room,1,1.5,1,1,Real Bed,243,98,10,10,10,10,10,strict,50
0,1,Apartment,Entire home/apt,5,1,2,3,Real Bed,20,94,9,10,10,10,9,flexible,117
0,1,House,Shared room,4,2,1,4,Real Bed,48,85,9,9,9,9,8,flexible,21
0,1,House,Private room,3,1.5,1,1,Real Bed,87,86,9,9,9,9,8,strict,30
0,0,Apartment,Private room,2,1,1,1,Real Bed,10,100,10,10,10,10,10,strict,10
0,0,House,Private room,1,3.5,1,1,Real Bed,14,96,9,10,10,10,10,moderate,37
0,1,House,Entire home/apt,4,1,1,2,Real Bed,32,97,10,10,10,10,10,moderate,115
0,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,28,81,8,9,10,9,8,strict,70
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,36,97,8,10,10,10,9,strict,80
0,0,Apartment,Private room,1,1,1,1,Real Bed,10,98,10,10,10,10,10,flexible,40
1,1,Apartment,Private room,2,1.5,1,0,Real Bed,32,94,9,10,10,9,10,strict,30
0,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,24,88,9,10,10,9,9,strict,80
1,1,Apartment,Entire home/apt,6,1,2,4,Real Bed,36,91,8,9,10,9,9,strict,108
0,1,Apartment,Entire home/apt,4,2,2,2,Real Bed,37,94,9,10,10,9,9,strict,150
0,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,39,94,10,10,10,9,9,strict,54
0,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,188,94,9,9,9,10,9,moderate,215
0,1,Apartment,Entire home/apt,3,1,2,2,Real Bed,12,95,8,9,9,10,10,strict,100
1,1,House,Private room,1,1,1,1,Real Bed,59,94,10,10,10,10,10,moderate,48
0,1,Apartment,Private room,2,1,1,1,Real Bed,25,96,9,10,10,10,10,moderate,55
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,93,10,10,10,10,9,strict,95
0,1,House,Entire home/apt,3,2,2,2,Real Bed,21,92,9,10,9,9,9,moderate,130
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,20,95,10,10,10,10,9,strict,90
0,0,Apartment,Private room,2,1,1,0,Real Bed,105,93,10,10,10,9,9,moderate,39
0,1,Apartment,Private room,2,1,1,1,Real Bed,40,97,9,10,10,10,9,strict,120
0,0,Apartment,Private room,2,1,1,1,Real Bed,313,94,8,10,10,10,10,flexible,42
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,25,90,8,10,10,10,9,strict,75
0,1,Apartment,Entire home/apt,4,2,2,2,Real Bed,35,98,10,10,10,9,10,moderate,95
0,0,Apartment,Private room,2,1,1,1,Real Bed,24,94,9,10,9,10,10,strict,50
0,0,Apartment,Private room,4,2,2,2,Real Bed,60,93,9,9,9,9,9,strict,199
0,0,House,Private room,2,1,1,1,Real Bed,10,92,10,10,10,10,9,moderate,63
0,1,Apartment,Entire home/apt,4,1,1,1,Real Bed,43,92,9,10,10,10,9,strict,170
0,1,House,Entire home/apt,6,3,3,4,Real Bed,31,96,9,10,10,10,9,strict,350
1,1,Apartment,Private room,2,1,1,1,Real Bed,52,97,10,10,10,10,10,moderate,40
0,1,Apartment,Entire home/apt,5,1,2,0,Real Bed,28,97,10,10,10,10,10,moderate,110
0,1,House,Private room,2,1.5,1,1,Real Bed,22,97,9,10,10,10,10,moderate,48
0,1,Apartment,Private room,2,1,1,1,Real Bed,46,98,10,10,10,10,10,moderate,23
0,0,Apartment,Private room,2,1,1,1,Real Bed,48,98,10,10,10,10,10,moderate,50
0,0,Apartment,Private room,2,1.5,1,1,Couch,23,97,10,10,10,9,9,flexible,70
0,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,59,100,10,10,10,10,10,moderate,140
0,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,20,93,9,10,10,9,9,strict,100
0,0,Apartment,Entire home/apt,2,1,0,1,Futon,44,96,10,10,10,10,10,strict,80
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,28,92,9,9,10,10,9,moderate,110
1,0,House,Private room,2,1.5,1,1,Real Bed,35,97,10,10,10,10,10,moderate,60
0,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,19,94,9,10,10,10,9,strict,175
0,0,Apartment,Entire home/apt,2,1,0,1,Real Bed,96,86,8,9,9,9,9,flexible,50
0,0,Apartment,Entire home/apt,6,1,2,2,Real Bed,73,85,9,9,9,10,8,moderate,170
1,0,House,Entire home/apt,4,1,2,2,Real Bed,62,99,10,10,10,10,10,flexible,250
0,1,Apartment,Private room,2,1,1,1,Real Bed,70,74,6,8,8,9,7,flexible,38
0,1,Apartment,Private room,1,1,1,1,Real Bed,21,97,10,10,10,9,10,moderate,20
0,1,Apartment,Entire home/apt,4,2,2,2,Real Bed,16,91,8,9,10,9,9,strict,115
1,0,House,Private room,1,1,1,1,Real Bed,83,95,10,10,10,10,10,strict,35
1,1,House,Private room,2,1.5,1,1,Real Bed,252,97,10,10,10,10,10,moderate,47
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,52,95,9,10,10,9,9,strict,95
0,0,Apartment,Entire home/apt,4,2,2,2,Real Bed,37,97,9,10,10,10,10,strict,125
1,0,Apartment,Private room,1,1,1,0,Pull-out Sofa,385,93,10,10,10,10,10,moderate,39
0,1,Apartment,Private room,2,1.5,1,1,Real Bed,34,90,9,9,9,10,9,strict,49
0,0,Apartment,Entire home/apt,6,1,2,6,Real Bed,33,81,8,9,10,10,8,flexible,150
0,0,Apartment,Entire home/apt,4,2,2,2,Real Bed,161,96,10,10,10,10,10,moderate,160
0,0,Apartment,Private room,6,1.5,1,3,Real Bed,102,81,8,9,9,9,9,strict,29
0,0,Apartment,Private room,4,2.5,1,3,Real Bed,88,77,7,9,9,9,8,strict,29
0,0,Apartment,Private room,4,1.5,1,3,Real Bed,52,79,7,9,9,9,8,strict,29
0,1,Apartment,Entire home/apt,3,1,1,1,Real Bed,24,95,9,10,10,10,9,strict,95
1,1,Apartment,Entire home/apt,3,1,1,2,Real Bed,109,96,10,10,10,10,10,moderate,112
0,0,Apartment,Entire home/apt,6,1,2,2,Real Bed,48,93,9,9,9,9,9,flexible,105
1,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,70,98,10,10,10,10,10,moderate,180
0,0,Apartment,Entire home/apt,4,1,1,0,Real Bed,12,92,9,9,9,10,9,strict,160
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,17,95,10,10,10,9,9,strict,169
0,1,Apartment,Private room,3,1,1,1,Real Bed,112,93,10,10,10,10,9,moderate,65
0,1,House,Entire home/apt,6,1.5,3,3,Real Bed,20,98,10,10,10,10,10,strict,155
0,0,Apartment,Private room,2,1,1,1,Real Bed,256,93,9,10,10,10,10,strict,35
0,1,Apartment,Private room,1,1,1,1,Real Bed,77,93,10,10,10,10,9,flexible,44
1,1,House,Private room,2,1,1,1,Real Bed,292,98,10,10,10,10,10,moderate,45
0,1,Apartment,Private room,2,1,1,1,Real Bed,13,95,10,10,10,10,10,strict,49
0,1,Apartment,Entire home/apt,4,2,2,2,Real Bed,49,89,8,9,9,9,9,moderate,85
0,1,Apartment,Entire home/apt,2,1,0,0,Pull-out Sofa,189,90,9,10,10,10,9,strict,115
1,0,House,Private room,2,1,1,1,Real Bed,12,100,10,10,10,10,9,strict,90
0,0,House,Private room,1,1,1,0,Real Bed,70,95,10,10,10,9,10,strict,24
0,1,Apartment,Private room,1,1,1,1,Real Bed,30,100,10,10,10,10,10,flexible,70
0,1,Apartment,Private room,2,1,1,1,Real Bed,51,96,10,10,10,10,10,moderate,38
1,1,Apartment,Private room,1,1,1,1,Real Bed,83,99,10,10,10,10,10,moderate,34
1,1,House,Private room,2,1.5,1,1,Real Bed,100,97,10,10,10,9,9,strict,60
1,1,House,Private room,1,1.5,1,1,Real Bed,157,97,10,10,10,9,10,strict,40
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,28,99,10,10,10,9,9,strict,90
0,1,House,Private room,2,1,1,1,Real Bed,22,90,9,9,9,8,9,flexible,40
0,0,House,Entire home/apt,7,2,4,4,Real Bed,25,96,9,10,10,9,10,moderate,155
0,1,House,Entire home/apt,4,1,2,2,Real Bed,21,100,10,10,10,10,10,moderate,85
0,1,House,Entire home/apt,2,1,1,1,Real Bed,55,96,9,10,10,9,9,moderate,85
0,1,Apartment,Entire home/apt,6,1,2,4,Real Bed,29,99,9,10,10,10,9,moderate,99
0,1,Bed and breakfast,Hotel room,2,1,1,1,Couch,38,96,10,10,10,10,9,strict,120
1,1,Apartment,Private room,1,1.5,1,0,Real Bed,48,99,10,10,10,10,10,flexible,70
0,1,Apartment,Entire home/apt,4,1.5,0,2,Real Bed,66,88,9,10,10,10,9,flexible,105
0,1,House,Private room,2,1.5,1,1,Real Bed,12,97,10,10,10,10,10,moderate,42
0,1,Apartment,Entire home/apt,4,1,2,3,Real Bed,36,89,10,10,10,9,9,strict,89
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,87,9,9,10,9,9,strict,40
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,181,86,8,10,9,10,9,strict,116
0,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,15,92,9,10,10,9,9,strict,100
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,42,94,9,10,9,10,9,strict,99
0,1,Apartment,Entire home/apt,6,1,2,3,Real Bed,99,94,9,10,10,9,9,strict,110
1,1,Apartment,Private room,2,1.5,1,1,Real Bed,27,93,9,10,10,10,9,strict,30
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,79,10,9,9,9,8,moderate,50
0,0,Apartment,Entire home/apt,6,3,3,3,Real Bed,14,95,10,10,10,10,9,strict,170
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,30,86,9,9,9,10,9,strict,115
0,1,Apartment,Private room,1,1,1,1,Real Bed,21,94,9,9,10,10,9,moderate,70
0,1,Apartment,Entire home/apt,6,2.5,3,3,Real Bed,12,98,9,10,10,10,10,moderate,210
0,1,Apartment,Private room,2,1,1,1,Real Bed,38,97,10,10,10,9,9,strict,54
1,1,House,Entire home/apt,6,1,2,4,Real Bed,73,99,10,10,10,10,10,strict,183
1,0,House,Private room,2,1.5,1,1,Real Bed,40,97,10,10,10,9,10,moderate,24
0,1,House,Private room,2,2,1,0,Real Bed,60,99,10,10,10,9,10,flexible,40
0,0,Apartment,Private room,2,1,1,0,Real Bed,355,96,9,10,10,10,10,moderate,60
0,0,House,Entire home/apt,4,1,2,2,Real Bed,15,99,10,10,10,10,10,strict,35
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,90,9,10,9,9,9,flexible,95
0,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,27,94,10,10,10,9,10,strict,95
0,1,Apartment,Entire home/apt,3,1,1,2,Real Bed,35,92,9,10,10,9,9,moderate,92
1,1,Apartment,Private room,2,1,1,1,Real Bed,161,97,10,10,10,10,10,flexible,49
0,0,Apartment,Private room,2,1,1,1,Real Bed,80,97,10,10,10,10,10,moderate,60
1,0,House,Entire home/apt,8,2,4,5,Real Bed,152,96,10,10,10,9,10,strict,199
0,1,Apartment,Private room,1,1,1,1,Real Bed,15,93,9,10,10,10,9,strict,44
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,92,7,9,10,10,9,strict,90
1,1,Apartment,Private room,2,1,1,0,Real Bed,165,96,10,10,10,10,9,strict,33
0,1,Apartment,Private room,2,1.5,1,1,Real Bed,23,100,10,10,10,10,10,moderate,65
1,1,House,Private room,2,1.5,1,0,Real Bed,27,98,10,10,10,9,10,flexible,39
0,0,Apartment,Entire home/apt,6,2,3,3,Real Bed,39,96,9,10,10,10,10,strict,195
0,0,Apartment,Entire home/apt,6,1.5,2,3,Real Bed,17,80,8,9,9,10,9,moderate,250
0,1,Apartment,Private room,2,0.5,1,1,Real Bed,10,78,7,9,10,10,9,moderate,45
1,1,Apartment,Private room,2,1,1,1,Real Bed,37,99,10,10,10,10,10,strict,76
1,1,Apartment,Private room,2,1,1,1,Real Bed,24,96,10,10,10,9,10,flexible,28
0,0,House,Entire home/apt,6,2,3,6,Real Bed,110,96,9,10,10,10,9,strict,225
1,1,House,Private room,2,1,1,1,Real Bed,103,100,10,10,10,10,10,moderate,50
1,1,House,Entire home/apt,8,2,4,5,Real Bed,91,98,10,10,10,9,10,strict,195
0,1,Apartment,Entire home/apt,4,1,2,3,Real Bed,10,90,9,9,10,10,9,strict,256
0,1,Apartment,Private room,2,1,1,1,Real Bed,20,94,10,10,10,9,10,moderate,15
0,1,Apartment,Entire home/apt,5,1,2,2,Real Bed,22,95,10,10,10,10,10,strict,70
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,22,93,9,9,10,9,9,strict,77
1,1,House,Entire home/apt,4,2.5,2,3,Real Bed,57,99,10,10,10,10,10,strict,295
0,1,Apartment,Entire home/apt,4,1,2,3,Real Bed,19,97,10,10,10,9,9,strict,205
0,1,Apartment,Entire home/apt,4,1,1,1,Real Bed,23,90,8,10,9,10,8,strict,131
0,1,House,Private room,2,1.5,1,1,Real Bed,434,96,10,10,10,9,10,flexible,65
0,1,House,Private room,2,1.5,1,1,Real Bed,491,95,10,10,10,9,9,flexible,57
0,0,Apartment,Private room,2,1,1,1,Real Bed,31,97,9,10,10,10,10,moderate,36
0,1,House,Entire home/apt,10,2.5,5,6,Real Bed,38,98,9,10,10,9,10,moderate,275
1,1,House,Private room,2,2,1,2,Real Bed,46,100,10,10,10,10,10,strict,35
0,1,House,Entire home/apt,2,1,1,1,Real Bed,14,91,10,10,10,8,9,strict,54
0,0,Apartment,Entire home/apt,4,2,2,2,Real Bed,17,100,9,10,10,10,9,strict,115
0,1,Apartment,Private room,2,1,1,1,Real Bed,30,97,10,10,10,10,9,flexible,65
0,1,Apartment,Private room,2,1,1,1,Real Bed,11,93,9,10,10,10,9,moderate,60
0,0,Apartment,Entire home/apt,6,1.5,3,3,Real Bed,23,87,8,9,9,9,8,strict,194
0,0,House,Private room,5,1,1,3,Real Bed,74,86,8,9,9,9,9,strict,42
0,1,Apartment,Entire home/apt,3,1,1,2,Real Bed,22,71,8,8,8,9,8,strict,181
0,1,Apartment,Private room,1,1,1,1,Real Bed,37,90,9,10,10,10,9,strict,42
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,155,96,9,10,10,10,10,strict,85
0,1,Apartment,Entire home/apt,3,1,1,2,Real Bed,39,77,8,9,9,9,8,strict,181
0,0,House,Entire home/apt,6,2.5,3,4,Real Bed,68,94,9,10,9,10,9,moderate,295
1,1,Apartment,Private room,2,1,1,1,Real Bed,232,98,10,10,10,10,10,strict,55
1,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,50,97,10,10,10,9,9,moderate,78
0,0,Apartment,Entire home/apt,3,1,1,1,Real Bed,123,91,9,9,10,10,9,strict,81
0,1,Apartment,Private room,1,1,2,2,Real Bed,48,97,10,10,10,9,10,strict,42
0,1,Apartment,Private room,1,1,1,1,Real Bed,81,89,9,10,10,9,9,strict,28
0,0,House,Private room,2,1,1,1,Real Bed,36,96,10,10,10,9,10,flexible,60
1,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,65,99,10,10,10,10,10,flexible,98
0,0,House,Private room,3,2,2,2,Real Bed,37,96,10,10,10,10,10,strict,61
1,1,Apartment,Entire home/apt,2,1,0,1,Real Bed,90,96,10,10,10,10,9,strict,99
1,1,Apartment,Private room,2,1,1,0,Real Bed,17,98,10,10,10,10,10,flexible,50
0,1,House,Entire home/apt,11,2.5,5,8,Real Bed,18,98,10,10,10,10,10,strict,315
1,1,House,Private room,2,2,1,1,Real Bed,90,96,10,10,10,10,10,flexible,49
0,1,Apartment,Entire home/apt,3,1,1,1,Real Bed,29,93,9,10,10,10,9,strict,80
0,0,Apartment,Entire home/apt,3,1,1,1,Real Bed,36,91,9,9,9,9,9,strict,95
0,0,House,Entire home/apt,4,2,2,2,Real Bed,16,99,10,10,10,10,9,moderate,500
0,1,Apartment,Entire home/apt,5,1,2,4,Real Bed,124,95,10,10,10,9,9,moderate,59
0,1,Apartment,Entire home/apt,4,2,2,2,Real Bed,24,90,7,10,10,10,9,flexible,147
0,0,Apartment,Entire home/apt,3,1,1,2,Real Bed,72,94,10,10,10,10,9,strict,160
0,1,Apartment,Entire home/apt,5,1.5,2,3,Real Bed,55,95,10,9,10,10,9,strict,120
1,1,Apartment,Private room,2,1,1,1,Real Bed,12,97,10,10,10,10,10,strict,33
1,1,Apartment,Private room,2,1,1,1,Real Bed,78,99,10,10,10,10,10,strict,100
1,1,House,Private room,4,1,1,1,Real Bed,243,99,10,10,10,10,10,moderate,65
0,0,House,Private room,1,1.5,1,1,Real Bed,70,94,10,10,10,9,10,moderate,30
1,1,Apartment,Private room,1,1,1,1,Real Bed,33,98,10,10,10,10,10,flexible,50
1,1,Apartment,Entire home/apt,2,1,1,2,Real Bed,83,99,10,10,10,10,9,moderate,170
0,1,Apartment,Entire home/apt,4,2,2,2,Real Bed,26,93,9,10,10,9,9,strict,89
0,1,Apartment,Private room,3,1,1,1,Real Bed,45,94,9,9,10,9,9,strict,33
1,1,House,Entire home/apt,4,1,1,2,Real Bed,130,96,10,10,10,9,10,moderate,75
1,0,Apartment,Entire home/apt,3,1,1,1,Real Bed,78,99,10,10,10,10,10,moderate,160
1,1,Apartment,Private room,1,1.5,1,1,Real Bed,43,100,10,10,10,10,10,flexible,95
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,62,95,10,10,10,10,10,strict,90
1,1,Apartment,Entire home/apt,5,1,1,2,Real Bed,98,94,10,10,10,10,9,strict,89
0,1,Apartment,Private room,2,1,1,1,Real Bed,24,95,9,10,10,8,9,moderate,33
1,1,Apartment,Private room,2,1,1,1,Real Bed,241,98,10,10,10,10,10,strict,110
1,1,Apartment,Entire home/apt,5,1.5,2,3,Real Bed,57,99,10,10,10,10,10,strict,171
0,1,Apartment,Entire home/apt,3,1,2,2,Real Bed,30,97,10,10,10,9,10,strict,170
1,1,Apartment,Private room,2,1,1,1,Real Bed,211,99,10,10,10,10,10,strict,45
0,1,Apartment,Entire home/apt,3,1,2,0,Real Bed,32,92,9,10,10,10,9,strict,160
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,98,9,10,10,10,10,strict,98
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,12,98,10,10,10,9,10,strict,140
0,1,House,Private room,2,1,1,2,Real Bed,55,97,10,10,10,10,10,strict,50
0,1,House,Private room,2,1,1,1,Real Bed,99,96,10,10,10,10,10,moderate,118
0,0,House,Entire home/apt,4,2,2,2,Real Bed,22,91,10,10,10,10,9,strict,143
0,0,Apartment,Entire home/apt,10,2.5,2,2,Real Bed,37,96,10,10,10,9,9,strict,200
0,1,Apartment,Entire home/apt,3,1,2,2,Real Bed,23,98,10,10,10,10,10,moderate,95
1,1,House,Entire home/apt,8,2.5,3,6,Real Bed,20,98,10,10,10,10,10,moderate,140
0,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,10,92,9,10,9,9,9,strict,129
1,0,House,Entire home/apt,4,1.5,2,3,Real Bed,91,99,10,10,10,10,10,strict,125
1,1,House,Entire home/apt,8,2,4,7,Real Bed,50,100,10,10,10,10,10,strict,425
0,1,Apartment,Entire home/apt,5,1,2,3,Real Bed,84,85,9,10,10,9,9,strict,140
1,0,Apartment,Private room,2,1,1,1,Pull-out Sofa,201,96,9,10,10,10,10,moderate,43
0,0,Apartment,Entire home/apt,4,2,2,2,Real Bed,37,99,10,10,10,10,10,moderate,98
1,1,House,Private room,2,1.5,1,1,Real Bed,20,98,10,10,10,10,10,strict,50
1,1,Apartment,Entire home/apt,5,2,3,4,Real Bed,26,98,10,9,10,10,10,strict,229
1,1,House,Entire home/apt,4,2,2,2,Real Bed,98,98,10,10,10,10,10,flexible,120
0,1,House,Entire home/apt,6,1,3,2,Real Bed,10,96,9,10,10,9,10,strict,95
0,1,Apartment,Entire home/apt,4,2,2,2,Real Bed,11,98,10,10,10,10,10,flexible,150
0,1,Apartment,Private room,2,1,1,1,Real Bed,30,95,9,10,10,10,9,moderate,44
0,1,Hotel2,Private room,3,1,1,2,Real Bed,58,98,10,10,10,10,10,moderate,125
0,1,Apartment,Private room,4,1,1,1,Real Bed,102,91,9,10,10,9,9,strict,45
0,0,Apartment,Entire home/apt,3,1,0,2,Real Bed,14,93,9,10,10,9,9,strict,55
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,22,97,10,10,10,10,9,strict,450
0,1,Apartment,Entire home/apt,4,1,3,3,Real Bed,41,93,9,10,10,10,9,strict,180
0,1,Hotel2,Hotel room,3,1,1,2,Real Bed,88,96,10,10,10,10,9,moderate,149
0,1,House,Entire home/apt,9,3,5,5,Real Bed,32,98,10,10,10,10,10,strict,279
0,1,House,Private room,1,1,1,0,Real Bed,41,98,10,10,10,9,10,moderate,50
1,1,House,Private room,2,1.5,1,0,Real Bed,68,98,10,10,10,9,10,flexible,30
0,0,House,Private room,2,1,1,1,Real Bed,13,97,10,10,10,10,10,moderate,72
1,0,Apartment,Entire home/apt,6,1.5,2,5,Real Bed,53,98,10,10,10,10,10,moderate,150
1,1,Apartment,Private room,2,1,1,1,Pull-out Sofa,144,96,10,10,10,10,10,flexible,44
0,1,Apartment,Private room,2,1,1,1,Real Bed,224,91,9,10,10,10,9,flexible,80
0,1,House,Private room,2,1,1,1,Pull-out Sofa,38,92,10,9,9,9,9,strict,54
0,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,19,93,9,10,10,9,9,strict,125
0,1,Apartment,Entire home/apt,4,1,1,4,Real Bed,16,95,10,10,10,9,9,strict,100
1,0,Apartment,Private room,2,1,1,1,Real Bed,115,99,10,10,10,10,10,strict,59
0,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,145,93,10,10,10,10,9,strict,100
0,1,Apartment,Entire home/apt,3,1,1,2,Real Bed,37,97,10,10,10,9,10,flexible,85
1,1,House,Private room,5,1,1,3,Real Bed,99,96,10,10,10,10,10,moderate,72
0,1,Apartment,Private room,1,1,1,0,Real Bed,22,97,9,10,10,9,10,strict,25
1,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,59,98,10,10,10,10,10,strict,140
0,1,Apartment,Entire home/apt,4,1,1,1,Real Bed,73,92,10,10,10,9,9,strict,110
0,1,Apartment,Private room,2,1,1,1,Real Bed,106,99,10,10,10,10,10,moderate,95
0,1,House,Private room,3,1.5,1,0,Real Bed,118,90,9,10,10,10,9,strict,41
0,1,Apartment,Entire home/apt,3,1,2,2,Real Bed,34,88,10,10,10,9,9,strict,130
0,1,House,Private room,4,2,2,2,Real Bed,49,96,9,10,10,10,10,strict,290
0,1,Apartment,Entire home/apt,6,2,2,2,Real Bed,59,91,9,10,9,9,9,strict,170
0,1,House,Entire home/apt,7,3,3,4,Real Bed,45,92,9,10,10,10,9,strict,440
0,0,Apartment,Private room,3,1,1,1,Real Bed,10,88,9,10,10,10,9,flexible,50
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,22,97,10,10,10,10,10,strict,100
0,1,Apartment,Private room,2,1,1,1,Real Bed,18,100,10,10,10,10,10,flexible,65
0,0,House,Private room,2,1,1,1,Real Bed,128,96,9,10,10,9,10,flexible,33
0,1,Apartment,Private room,1,1,1,1,Real Bed,24,100,9,10,10,10,10,flexible,200
1,1,House,Private room,2,1,1,1,Real Bed,128,99,10,10,10,9,9,strict,60
1,0,Apartment,Entire home/apt,3,1,2,2,Real Bed,97,99,10,10,10,10,10,moderate,90
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,25,84,9,9,9,10,9,moderate,145
1,1,Apartment,Entire home/apt,3,2,2,2,Real Bed,14,98,10,10,10,10,10,strict,95
0,0,Apartment,Entire home/apt,6,2,3,3,Real Bed,146,95,9,9,9,10,9,moderate,125
0,0,Apartment,Entire home/apt,4,1,2,4,Real Bed,63,94,9,10,10,10,9,strict,130
0,1,Apartment,Entire home/apt,5,1,2,3,Real Bed,42,90,9,9,9,9,9,moderate,120
0,1,Apartment,Entire home/apt,5,2,3,4,Real Bed,65,96,10,10,9,10,9,strict,250
1,1,Apartment,Entire home/apt,5,2,2,2,Real Bed,81,93,9,10,10,10,9,moderate,229
0,1,House,Private room,3,3.5,1,1,Real Bed,153,93,9,10,10,10,9,strict,45
1,1,House,Private room,2,1,1,1,Real Bed,109,100,10,10,10,10,10,strict,45
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,25,97,10,10,10,10,9,strict,95
1,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,22,99,10,10,10,10,10,strict,80
1,1,House,Private room,1,1.5,1,1,Real Bed,31,96,10,10,10,10,10,flexible,44
0,1,House,Private room,1,1,1,1,Real Bed,17,96,10,10,10,9,10,moderate,29
1,0,Apartment,Private room,2,1,1,1,Real Bed,136,98,10,10,10,10,10,moderate,36
1,1,Hotel2,Private room,2,1,1,0,Real Bed,22,97,10,10,9,9,10,moderate,53
1,1,Apartment,Private room,4,1,1,2,Real Bed,166,96,10,10,10,10,9,strict,120
